Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW55,OUT017,4112.9140625
FDB20,OUT018,1053.9140625
FDP19,OUT027,3520.9140625
FDP32,OUT013,2120.9140625
FDQ20,OUT010,-1150.0859375
FDR31,OUT018,2118.9140625
FDK32,OUT019,612.9140625
FDU31,OUT018,3218.9140625
FDZ19,OUT049,2866.9140625
FDE32,OUT045,695.9140625
FDU08,OUT049,1698.9140625
FDE08,OUT035,2411.9140625
FDB45,OUT027,3166.9140625
FDU55,OUT013,4168.9140625
FDZ07,OUT013,1094.9140625
FDR32,OUT018,3426.9140625
FDH44,OUT027,3843.9140625
FDU32,OUT017,2102.9140625
FDT19,OUT019,903.9140625
FDA43,OUT046,3198.9140625
FDG44,OUT013,932.9140625
FDH32,OUT010,-341.0859375
FDQ20,OUT018,471.9140625
FDO08,OUT045,2700.9140625
FDV43,OUT013,797.9140625
FDZ19,OUT010,926.9140625
FDV20,OUT045,2130.9140625
FDT08,OUT018,2148.9140625
FDM08,OUT018,3352.9140625
FDZ07,OUT035,1103.9140625
FDQ20,OUT046,792.9140625
FDR31,OUT017,2537.9140625
FDQ08,OUT018,804.9140625
FDJ56,OUT013,1673.9140625
FDO56,OUT017,2054.9140625
FDC56,OUT017,2060.9140625
FDV20,OUT046,2175.9140625
FDC21,OUT045,1814.9140625
FDQ56,OUT017,1504.9140625
FDI56,OUT035,1580.9140625
FDU08,OUT017,1748.9140625
FDA43,OUT045,3174.9140625
FDF21,OUT018,2813.9140625
FDC08,OUT018,3388.9140625
FDT55,OUT018,2322.9140625
FDA31,OUT049,2806.9140625
FDK56,OUT049,3041.9140625
FDO44,OUT018,1542.9140625
FDA20,OUT046,3062.9140625
FDU20,OUT018,1713.9140625
FDO56,OUT013,1989.9140625
FDW31,OUT049,3268.9140625
FDW43,OUT045,3720.9140625
FDC45,OUT046,2776.9140625
FDG08,OUT027,4241.9140625
FDB20,OUT027,2754.9140625
FDW20,OUT045,2008.9140625
FDV56,OUT017,1920.9140625
FDA07,OUT017,2158.9140625
FDS07,OUT035,1921.9140625
FDS08,OUT045,2852.9140625
FDF21,OUT046,3149.9140625
FDJ56,OUT018,1328.9140625
FDC32,OUT017,1646.9140625
FDN32,OUT010,1084.9140625
FDC57,OUT049,3187.9140625
FDV07,OUT046,1886.9140625
FDW32,OUT017,1572.9140625
FDV55,OUT018,2054.9140625
FDC57,OUT046,3168.9140625
FDG44,OUT045,926.9140625
FDG20,OUT013,2908.9140625
FDW44,OUT018,2547.9140625
FDE45,OUT017,2979.9140625
FDY43,OUT035,2752.9140625
FDN08,OUT046,2038.9140625
FDY19,OUT035,1938.9140625
FDB33,OUT018,2318.9140625
FDE45,OUT049,2922.9140625
FDX44,OUT019,-411.0859375
FDX55,OUT049,3549.9140625
FDK44,OUT018,2476.9140625
FDZ07,OUT017,1172.9140625
FDH57,OUT013,2141.9140625
FDN44,OUT013,2624.9140625
FDA43,OUT049,3212.9140625
FDZ56,OUT010,838.9140625
FDI44,OUT018,1016.9140625
FDY43,OUT013,2715.9140625
FDF56,OUT018,2650.9140625
FDC20,OUT027,2399.9140625
FDQ08,OUT049,1140.9140625
FDV32,OUT013,1085.9140625
FDF44,OUT010,280.9140625
FDJ32,OUT017,1198.9140625
FDG45,OUT046,3470.9140625
FDR56,OUT013,3226.9140625
FDA08,OUT018,2437.9140625
FDH45,OUT017,899.9140625
FDR56,OUT035,3222.9140625
FDZ43,OUT049,3958.9140625
FDJ32,OUT010,-835.0859375
FDS08,OUT019,951.9140625
FDT31,OUT010,1123.9140625
FDY55,OUT017,4201.9140625
FDP20,OUT049,2120.9140625
FDF44,OUT013,2173.9140625
FDD32,OUT045,1420.9140625
FDB32,OUT049,1606.9140625
FDP07,OUT017,3253.9140625
FDZ32,OUT017,1858.9140625
FDU56,OUT017,3077.9140625
FDV56,OUT018,1527.9140625
FDB20,OUT010,-623.0859375
FDT43,OUT013,916.9140625
FDU20,OUT046,2081.9140625
FDD33,OUT017,3828.9140625
FDU31,OUT017,3669.9140625
FDK56,OUT027,4408.9140625
FDV19,OUT010,722.9140625
FDZ32,OUT035,1843.9140625
FDB44,OUT018,3121.9140625
FDU43,OUT017,3938.9140625
FDD57,OUT045,1624.9140625
FDW19,OUT035,1904.9140625
FDR20,OUT046,864.9140625
FDE09,OUT017,1924.9140625
FDQ44,OUT045,2014.9140625
FDU56,OUT018,2670.9140625
FDQ32,OUT017,2154.9140625
FDQ31,OUT019,-381.0859375
FDW32,OUT027,2921.9140625
FDB57,OUT045,3602.9140625
FDJ08,OUT046,3118.9140625
FDG45,OUT027,4858.9140625
FDC33,OUT049,3258.9140625
FDL56,OUT017,1522.9140625
FDS43,OUT018,2740.9140625
FDP32,OUT010,140.9140625
FDI44,OUT045,1301.9140625
FDO44,OUT046,1859.9140625
FDM32,OUT027,2970.9140625
FDW43,OUT035,3694.9140625
FDV43,OUT045,806.9140625
FDZ19,OUT018,2532.9140625
FDP31,OUT049,1176.9140625
FDH45,OUT013,798.9140625
FDW31,OUT035,3268.9140625
FDF08,OUT019,-395.0859375
FDB44,OUT049,3447.9140625
FDO08,OUT046,2774.9140625
FDD08,OUT045,706.9140625
FDE44,OUT027,2272.9140625
FDU43,OUT046,3918.9140625
FDU55,OUT035,4160.9140625
FDQ32,OUT045,2036.9140625
FDE32,OUT049,709.9140625
FDN44,OUT045,2582.9140625
FDD44,OUT045,4188.9140625
FDP07,OUT027,4582.9140625
FDF20,OUT035,3178.9140625
FDL44,OUT049,2686.9140625
FDC57,OUT045,3124.9140625
FDV08,OUT019,-1133.0859375
FDR20,OUT027,2311.9140625
FDW19,OUT019,-53.0859375
FDT31,OUT019,1172.9140625
FDY32,OUT027,4063.9140625
FDR19,OUT010,434.9140625
FDX43,OUT027,4104.9140625
FDZ56,OUT018,2454.9140625
FDW56,OUT013,3120.9140625
FDL32,OUT018,1604.9140625
FDP32,OUT018,1800.9140625
FDX07,OUT046,3056.9140625
FDY32,OUT013,2650.9140625
FDL32,OUT035,1888.9140625
FDZ20,OUT019,2157.9140625
FDD45,OUT010,-345.0859375
FDR19,OUT018,2126.9140625
FDO20,OUT045,4082.9140625
FDP44,OUT018,1454.9140625
FDC20,OUT049,996.9140625
FDC08,OUT045,3643.9140625
FDP44,OUT017,1871.9140625
FDB09,OUT010,129.9140625
FDW56,OUT035,3154.9140625
FDE56,OUT046,1158.9140625
FDZ19,OUT035,2898.9140625
FDY44,OUT035,3208.9140625
FDB21,OUT013,3872.9140625
FDS20,OUT035,2978.9140625
FDX55,OUT027,4956.9140625
FDL08,OUT049,3934.9140625
FDN20,OUT045,2732.9140625
FDY19,OUT046,1982.9140625
FDQ44,OUT049,2004.9140625
FDW44,OUT027,4240.9140625
FDD56,OUT019,900.9140625
FDS44,OUT013,3858.9140625
FDF32,OUT049,3244.9140625
FDB20,OUT046,1345.9140625
FDR55,OUT049,3094.9140625
FDY08,OUT049,2364.9140625
FDE45,OUT027,4338.9140625
FDP32,OUT027,3494.9140625
FDC33,OUT017,3347.9140625
FDX08,OUT010,994.9140625
FDQ20,OUT049,758.9140625
FDI32,OUT046,1885.9140625
FDN20,OUT010,844.9140625
FDU08,OUT045,1640.9140625
FDY32,OUT049,2645.9140625
FDS31,OUT035,3014.9140625
FDW43,OUT019,1784.9140625
FDF08,OUT017,1591.9140625
FDS56,OUT027,5641.9140625
FDQ07,OUT013,3573.9140625
FDC32,OUT010,-413.0859375
FDE45,OUT045,2916.9140625
FDT08,OUT046,2472.9140625
FDG20,OUT035,2904.9140625
FDC21,OUT046,1879.9140625
FDV31,OUT018,2571.9140625
FDS08,OUT013,2875.9140625
FDE33,OUT018,1108.9140625
FDL44,OUT017,2753.9140625
FDB21,OUT046,3874.9140625
FDH20,OUT046,1690.9140625
FDX56,OUT017,3492.9140625
FDZ07,OUT045,1122.9140625
FDV43,OUT046,838.9140625
FDT32,OUT013,3046.9140625
FDC45,OUT017,2836.9140625
FDX07,OUT013,3033.9140625
FDA32,OUT027,4928.9140625
FDT56,OUT019,-876.0859375
FDK44,OUT019,859.9140625
FDI20,OUT017,3522.9140625
FDX55,OUT013,3501.9140625
FDV55,OUT045,2330.9140625
FDQ19,OUT018,3631.9140625
FDN32,OUT017,3058.9140625
FDH32,OUT049,1676.9140625
FDG56,OUT010,-807.0859375
FDY20,OUT045,1528.9140625
FDT56,OUT013,1040.9140625
FDU44,OUT045,2650.9140625
FDG08,OUT046,2839.9140625
FDI08,OUT027,5451.9140625
FDR19,OUT019,472.9140625
FDY31,OUT019,455.9140625
FDE21,OUT018,1605.9140625
FDD44,OUT027,5594.9140625
FDA44,OUT046,1038.9140625
FDW08,OUT035,1750.9140625
FDQ07,OUT035,3574.9140625
FDU32,OUT045,2021.9140625
FDH08,OUT045,3710.9140625
FDD20,OUT035,2053.9140625
FDO44,OUT049,1888.9140625
FDL44,OUT046,2654.9140625
FDA31,OUT027,4214.9140625
FDU20,OUT010,97.9140625
FDE21,OUT019,-26.0859375
FDN44,OUT035,2610.9140625
FDE57,OUT018,2026.9140625
FDN44,OUT018,2323.9140625
FDC57,OUT010,1250.9140625
FDY08,OUT018,2024.9140625
FDC32,OUT018,1276.9140625
FDT19,OUT035,2880.9140625
FDE56,OUT045,1078.9140625
FDF09,OUT010,-1238.0859375
FDA55,OUT046,3694.9140625
FDJ20,OUT019,116.9140625
FDJ32,OUT035,1108.9140625
FDB21,OUT019,1912.9140625
FDZ32,OUT046,1842.9140625
FDE44,OUT018,563.9140625
FDS44,OUT045,3892.9140625
FDQ31,OUT045,1498.9140625
FDQ19,OUT049,3958.9140625
FDK20,OUT035,2066.9140625
FDH56,OUT017,2056.9140625
FDD57,OUT018,1318.9140625
FDZ55,OUT013,2641.9140625
FDM56,OUT035,1834.9140625
FDI56,OUT045,1512.9140625
FDZ44,OUT045,1954.9140625
FDE44,OUT019,-1113.0859375
FDV31,OUT013,2870.9140625
FDC21,OUT035,1860.9140625
FDY07,OUT035,818.9140625
FDH20,OUT010,-239.0859375
FDY31,OUT046,2466.9140625
FDD20,OUT017,2186.9140625
FDF45,OUT046,1132.9140625
FDW20,OUT017,2154.9140625
FDU56,OUT049,3013.9140625
FDS43,OUT013,3044.9140625
FDL56,OUT046,1489.9140625
FDG09,OUT019,1164.9140625
FDA55,OUT045,3616.9140625
FDX31,OUT049,3836.9140625
FDH08,OUT049,3742.9140625
FDG32,OUT049,3564.9140625
FDI20,OUT035,3420.9140625
FDR32,OUT035,3736.9140625
FDD45,OUT046,1609.9140625
FDD08,OUT046,784.9140625
FDA43,OUT019,1207.9140625
FDD32,OUT019,-518.0859375
FDM56,OUT010,-145.0859375
FDC21,OUT027,3257.9140625
FDO31,OUT045,1406.9140625
FDE56,OUT013,1060.9140625
FDI20,OUT049,3408.9140625
FDP08,OUT027,4551.9140625
FDF44,OUT017,2297.9140625
FDS55,OUT010,515.9140625
FDX43,OUT049,2766.9140625
FDZ44,OUT018,1675.9140625
FDA55,OUT049,3680.9140625
FDV08,OUT017,842.9140625
FDE33,OUT046,1378.9140625
FDB32,OUT013,1584.9140625
FDV43,OUT018,536.9140625
FDE44,OUT049,873.9140625
FDW55,OUT049,4063.9140625
FDS08,OUT018,2543.9140625
FDR43,OUT017,728.9140625
FDT19,OUT046,2880.9140625
FDV08,OUT046,837.9140625
FDO32,OUT010,-1101.0859375
FDY43,OUT046,2759.9140625
FDE33,OUT035,1416.9140625
FDY07,OUT046,859.9140625
FDF57,OUT018,2518.9140625
FDY32,OUT046,2710.9140625
FDS56,OUT045,4258.9140625
FDN20,OUT013,2733.9140625
FDM20,OUT019,1976.9140625
FDE08,OUT045,2414.9140625
FDO31,OUT010,-543.0859375
FDZ56,OUT017,2844.9140625
FDO08,OUT049,2772.9140625
FDE21,OUT046,1951.9140625
FDZ31,OUT013,3124.9140625
FDV55,OUT017,2476.9140625
FDD32,OUT046,1460.9140625
FDY08,OUT019,354.9140625
FDY32,OUT035,2658.9140625
FDL56,OUT049,1476.9140625
FDW07,OUT035,1507.9140625
FDV31,OUT046,2921.9140625
FDW31,OUT046,3273.9140625
FDY20,OUT035,1582.9140625
FDA08,OUT035,2748.9140625
FDN08,OUT013,1997.9140625
FDD20,OUT049,2060.9140625
FDE08,OUT013,2399.9140625
FDV19,OUT045,2618.9140625
FDR07,OUT049,1643.9140625
FDD21,OUT045,1956.9140625
FDD45,OUT027,3020.9140625
FDH44,OUT013,2471.9140625
FDQ55,OUT049,2006.9140625
FDV32,OUT027,2497.9140625
FDZ32,OUT049,1854.9140625
FDR07,OUT045,1607.9140625
FDH57,OUT045,2150.9140625
FDU55,OUT017,4245.9140625
FDB08,OUT045,2618.9140625
FDM44,OUT035,1724.9140625
FDV56,OUT010,-66.0859375
FDR32,OUT017,3820.9140625
FDA32,OUT035,3510.9140625
FDZ31,OUT045,3148.9140625
FDL32,OUT027,3324.9140625
FDA56,OUT035,2019.9140625
FDV08,OUT049,808.9140625
FDS43,OUT046,3061.9140625
FDX19,OUT027,5169.9140625
FDN20,OUT018,2421.9140625
FDB44,OUT035,3424.9140625
FDO31,OUT019,-531.0859375
FDA31,OUT046,2849.9140625
FDW56,OUT045,3102.9140625
FDF20,OUT019,1270.9140625
FDU07,OUT017,2544.9140625
FDR08,OUT027,3239.9140625
FDX56,OUT045,3355.9140625
FDD56,OUT013,2888.9140625
FDH57,OUT019,221.9140625
FDS19,OUT018,1047.9140625
FDJ44,OUT018,2545.9140625
FDL20,OUT013,1826.9140625
FDJ32,OUT018,750.9140625
FDE56,OUT049,1112.9140625
FDF57,OUT013,2770.9140625
FDC56,OUT045,1954.9140625
FDW56,OUT019,1162.9140625
FDD33,OUT049,3726.9140625
FDF21,OUT019,1144.9140625
FDO20,OUT010,2144.9140625
FDT43,OUT019,-1007.0859375
FDQ55,OUT046,2009.9140625
FDD45,OUT017,1676.9140625
FDX19,OUT010,1808.9140625
FDB44,OUT010,1490.9140625
FDE09,OUT035,1870.9140625
FDV56,OUT046,1848.9140625
FDY43,OUT017,2804.9140625
FDE21,OUT017,2042.9140625
FDX55,OUT018,3178.9140625
FDI44,OUT046,1328.9140625
FDN08,OUT035,2023.9140625
FDO20,OUT027,5495.9140625
FDH20,OUT027,3088.9140625
FDD21,OUT027,3376.9140625
FDF32,OUT027,4628.9140625
FDH32,OUT017,1685.9140625
FDZ08,OUT018,1123.9140625
FDT44,OUT027,3352.9140625
FDC44,OUT035,1858.9140625
FDE20,OUT018,2490.9140625
FDC56,OUT049,2026.9140625
FDY20,OUT019,-403.0859375
FDJ20,OUT027,3510.9140625
FDD09,OUT049,2958.9140625
FDN31,OUT010,1162.9140625
FDM56,OUT046,1827.9140625
FDS32,OUT018,2040.9140625
FDW55,OUT018,3760.9140625
FDY44,OUT017,3310.9140625
FDQ31,OUT017,1598.9140625
FDY43,OUT027,4170.9140625
FDP44,OUT027,3171.9140625
FDK08,OUT045,1692.9140625
FDT44,OUT013,1904.9140625
FDT56,OUT017,1138.9140625
FDK56,OUT018,2749.9140625
FDF44,OUT046,2256.9140625
FDI32,OUT018,1578.9140625
FDA07,OUT019,152.9140625
FDN20,OUT035,2725.9140625
FDQ44,OUT027,3429.9140625
FDN56,OUT018,2074.9140625
FDQ19,OUT019,2030.9140625
FDY43,OUT049,2734.9140625
FDP32,OUT045,2070.9140625
FDO31,OUT035,1434.9140625
FDX32,OUT027,3804.9140625
FDU55,OUT046,4222.9140625
FDC44,OUT010,-65.0859375
FDN31,OUT027,4462.9140625
DRL59,OUT013,884.9140625
DRH11,OUT046,1002.9140625
DRP47,OUT019,2036.9140625
DRL23,OUT027,3172.9140625
DRM11,OUT035,4132.9140625
DRI59,OUT049,3617.9140625
DRI47,OUT019,420.9140625
DRN59,OUT035,802.9140625
DRH23,OUT027,2360.9140625
DRN11,OUT013,2281.9140625
DRH23,OUT018,641.9140625
DRN59,OUT013,779.9140625
DRH59,OUT045,1187.9140625
DRK47,OUT017,3708.9140625
DRI59,OUT018,3257.9140625
DRO59,OUT035,1272.9140625
DRH11,OUT010,-989.0859375
DRL59,OUT046,936.9140625
DRK47,OUT010,1664.9140625
DRL23,OUT018,1426.9140625
DRI59,OUT045,3533.9140625
DRJ47,OUT017,2823.9140625
DRJ59,OUT018,364.9140625
DRJ23,OUT018,2690.9140625
DRO47,OUT013,1805.9140625
DRK35,OUT018,352.9140625
DRN35,OUT027,2068.9140625
DRJ35,OUT035,1064.9140625
DRH59,OUT027,2650.9140625
DRL23,OUT046,1762.9140625
DRL59,OUT017,990.9140625
DRJ47,OUT045,2772.9140625
DRF23,OUT013,2806.9140625
DRJ35,OUT049,1050.9140625
DRH59,OUT018,930.9140625
DRI11,OUT046,1888.9140625
DRN11,OUT035,2330.9140625
DRH23,OUT010,-1055.0859375
DRL59,OUT018,596.9140625
DRM23,OUT046,2778.9140625
DRJ59,OUT035,724.9140625
DRH59,OUT035,1264.9140625
DRQ35,OUT046,2028.9140625
DRJ47,OUT019,812.9140625
DRG11,OUT017,1857.9140625
DRK11,OUT027,3825.9140625
DRJ23,OUT046,3074.9140625
DRG23,OUT017,2535.9140625
DRI11,OUT013,1876.9140625
DRM11,OUT045,4146.9140625
DRO35,OUT018,1594.9140625
DRK59,OUT013,3720.9140625
DRM47,OUT013,3068.9140625
DRJ23,OUT035,3051.9140625
DRJ11,OUT046,3022.9140625
DRL47,OUT017,2118.9140625
DRI47,OUT017,2447.9140625
DRN35,OUT017,732.9140625
DRI47,OUT027,3752.9140625
DRK23,OUT045,3992.9140625
DRO59,OUT027,2690.9140625
DRL47,OUT018,1717.9140625
DRK59,OUT049,3760.9140625
DRJ47,OUT035,2802.9140625
DRH59,OUT013,1236.9140625
DRO35,OUT035,1920.9140625
DRG11,OUT035,1762.9140625
DRL23,OUT017,1814.9140625
DRL59,OUT049,957.9140625
DRM11,OUT027,5570.9140625
DRK47,OUT027,5020.9140625
DRM59,OUT035,2498.9140625
DRM47,OUT049,3100.9140625
DRL11,OUT013,2516.9140625
DRO35,OUT013,1892.9140625
DRL47,OUT013,2024.9140625
DRK11,OUT017,2526.9140625
DRK23,OUT019,2075.9140625
DRK35,OUT013,684.9140625
DRI59,OUT035,3594.9140625
DRH23,OUT046,958.9140625
DRG11,OUT027,3163.9140625
DRM23,OUT045,2702.9140625
DRK23,OUT035,4012.9140625
DRP35,OUT017,2127.9140625
DRL11,OUT010,621.9140625
DRM35,OUT046,2904.9140625
DRO35,OUT010,-49.0859375
DRN59,OUT046,812.9140625
DRI11,OUT017,1988.9140625
DRG23,OUT010,486.9140625
DRN59,OUT018,526.9140625
DRK23,OUT046,4050.9140625
DRM11,OUT017,4202.9140625
DRL35,OUT018,446.9140625
DRN47,OUT019,975.9140625
DRO47,OUT027,3250.9140625
DRH11,OUT035,984.9140625
DRO59,OUT046,1310.9140625
DRJ47,OUT010,814.9140625
DRM11,OUT049,4180.9140625
DRI59,OUT013,3556.9140625
DRM11,OUT019,2185.9140625
DRJ35,OUT018,708.9140625
DRI47,OUT045,2310.9140625
DRG11,OUT049,1754.9140625
DRH11,OUT017,1048.9140625
DRM59,OUT046,2530.9140625
DRJ35,OUT027,2470.9140625
DRP47,OUT035,3984.9140625
DRN35,OUT045,614.9140625
DRK59,OUT019,1791.9140625
DRQ35,OUT019,104.9140625
DRH11,OUT018,663.9140625
DRM35,OUT049,2890.9140625
DRI23,OUT046,2569.9140625
DRL23,OUT019,-195.0859375
DRM11,OUT010,2214.9140625
DRK47,OUT035,3674.9140625
DRP47,OUT010,2039.9140625
DRL59,OUT027,2330.9140625
DRJ11,OUT027,4458.9140625
DRO59,OUT013,1234.9140625
DRJ23,OUT049,3063.9140625
DRN11,OUT027,3726.9140625
DRP47,OUT018,3708.9140625
DRM35,OUT018,2550.9140625
DRL59,OUT045,902.9140625
DRH59,OUT017,1296.9140625
DRJ59,OUT017,803.9140625
DRL47,OUT019,86.9140625
DRJ35,OUT045,1036.9140625
DRH23,OUT035,930.9140625
DRP47,OUT045,3952.9140625
DRI59,OUT046,3616.9140625
DRJ47,OUT049,2780.9140625
DRL11,OUT017,2642.9140625
DRP47,OUT027,5394.9140625
DRM35,OUT013,2830.9140625
DRO47,OUT045,1808.9140625
DRH11,OUT019,-1019.0859375
DRI23,OUT013,2574.9140625
DRM47,OUT017,3152.9140625
DRO35,OUT027,3334.9140625
DRL11,OUT046,2593.9140625
DRO59,OUT018,955.9140625
DRK59,OUT046,3742.9140625
DRL35,OUT046,788.9140625
NCC54,OUT019,1866.9140625
NCS41,OUT035,2944.9140625
NCH29,OUT046,1639.9140625
NCT29,OUT013,1970.9140625
NCU05,OUT013,1334.9140625
NCB54,OUT045,2048.9140625
NCM53,OUT010,-173.0859375
NCB06,OUT046,2597.9140625
NCW17,OUT017,2166.9140625
NCR41,OUT035,1564.9140625
NCV29,OUT018,2552.9140625
NCX29,OUT027,3737.9140625
NCU53,OUT027,4076.9140625
NCT29,OUT018,1642.9140625
NCB54,OUT027,3510.9140625
NCN41,OUT049,2014.9140625
NCK53,OUT019,-279.0859375
NCP41,OUT017,1880.9140625
NCQ29,OUT049,4124.9140625
NCW05,OUT027,3143.9140625
NCL41,OUT027,2010.9140625
NCC54,OUT046,3862.9140625
NCP41,OUT045,1751.9140625
NCT29,OUT035,2013.9140625
NCY05,OUT010,-1295.0859375
NCN41,OUT045,1975.9140625
NCX53,OUT049,2310.9140625
NCX41,OUT035,3404.9140625
NCU29,OUT017,2440.9140625
NCQ29,OUT010,2159.9140625
NCC54,OUT027,5218.9140625
NCZ41,OUT049,2064.9140625
NCV29,OUT017,2962.9140625
NCK17,OUT010,-1221.0859375
NCW29,OUT035,2142.9140625
NCR17,OUT046,1896.9140625
NCM29,OUT049,2136.9140625
NCA17,OUT027,3838.9140625
NCX05,OUT046,1915.9140625
NCM41,OUT027,2932.9140625
NCU29,OUT010,467.9140625
NCM29,OUT013,2111.9140625
NCT05,OUT017,4147.9140625
NCC42,OUT027,3674.9140625
NCC54,OUT017,3908.9140625
NCZ41,OUT046,2055.9140625
NCT17,OUT018,2717.9140625
NCZ29,OUT027,3452.9140625
NCT29,OUT049,1998.9140625
NCL05,OUT017,832.9140625
NCM17,OUT049,788.9140625
NCL17,OUT010,384.9140625
NCA17,OUT010,469.9140625
NCQ29,OUT045,4132.9140625
NCZ53,OUT035,3016.9140625
NCS41,OUT019,981.9140625
NCT53,OUT046,2688.9140625
NCX17,OUT049,3740.9140625
NCM53,OUT035,1740.9140625
NCZ17,OUT035,651.9140625
NCU29,OUT049,2412.9140625
NCA53,OUT027,2268.9140625
NCQ17,OUT045,2490.9140625
NCW41,OUT010,605.9140625
NCR29,OUT017,1034.9140625
NCQ29,OUT027,5560.9140625
NCY17,OUT017,839.9140625
NCQ05,OUT018,2124.9140625
NCP29,OUT045,1036.9140625
NCP17,OUT045,1038.9140625
NCM17,OUT035,773.9140625
NCT05,OUT035,4110.9140625
NCN53,OUT046,670.9140625
NCU53,OUT046,2684.9140625
NCU17,OUT019,-261.0859375
NCW41,OUT018,2226.9140625
NCO29,OUT046,2689.9140625
NCR41,OUT013,1571.9140625
NCY05,OUT013,636.9140625
NCN41,OUT017,2060.9140625
NCX53,OUT027,3735.9140625
NCV29,OUT035,2851.9140625
NCN17,OUT027,3070.9140625
NCJ29,OUT017,1528.9140625
NCO41,OUT013,1602.9140625
NCL29,OUT013,2518.9140625
NCZ53,OUT046,3073.9140625
NCJ05,OUT018,2176.9140625
NCO05,OUT035,1662.9140625
NCA53,OUT035,853.9140625
NCK17,OUT035,730.9140625
NCX17,OUT046,3697.9140625
NCQ17,OUT046,2520.9140625
NCQ41,OUT019,1162.9140625
NCS29,OUT018,3884.9140625
NCS29,OUT010,2268.9140625
NCC42,OUT017,2374.9140625
NCA05,OUT045,2406.9140625
NCP41,OUT046,1764.9140625
NCX41,OUT013,3354.9140625
NCW41,OUT013,2510.9140625
NCT17,OUT035,3048.9140625
NCO53,OUT046,2960.9140625
NCW05,OUT035,1713.9140625
NCM17,OUT045,769.9140625
NCA41,OUT018,2803.9140625
NCZ05,OUT046,1716.9140625
NCV41,OUT035,1850.9140625
NCY05,OUT035,666.9140625
NCN29,OUT018,547.9140625
NCY29,OUT049,990.9140625
NCA41,OUT027,4520.9140625
NCA17,OUT035,2379.9140625
NCD42,OUT035,676.9140625
NCR29,OUT046,994.9140625
NCV53,OUT027,5236.9140625
NCK29,OUT018,1690.9140625
NCR17,OUT049,1941.9140625
NCQ41,OUT017,3214.9140625
NCQ17,OUT019,522.9140625
NCP29,OUT049,1105.9140625
NCM05,OUT045,4188.9140625
NCQ53,OUT035,3765.9140625
NCL41,OUT013,625.9140625
NCI17,OUT035,1602.9140625
NCZ53,OUT017,3141.9140625
NCL41,OUT045,625.9140625
NCV05,OUT049,2490.9140625
NCL17,OUT027,3706.9140625
NCU41,OUT027,4500.9140625
NCA05,OUT027,3802.9140625
NCY53,OUT045,1777.9140625
NCK17,OUT046,744.9140625
NCH29,OUT019,-353.0859375
NCD42,OUT017,754.9140625
NCZ29,OUT049,2080.9140625
NCM41,OUT035,1523.9140625
NCP41,OUT049,1806.9140625
NCJ17,OUT019,-567.0859375
NCW05,OUT010,-219.0859375
NCY41,OUT018,314.9140625
NCT53,OUT010,740.9140625
NCJ17,OUT035,1402.9140625
NCS05,OUT017,2248.9140625
NCB06,OUT045,2534.9140625
NCU41,OUT018,2760.9140625
NCS17,OUT046,1598.9140625
NCN41,OUT027,3408.9140625
NCB42,OUT049,1913.9140625
NCP29,OUT019,-890.0859375
NCN53,OUT045,614.9140625
NCW05,OUT017,1830.9140625
NCA53,OUT013,826.9140625
NCK17,OUT018,416.9140625
NCU29,OUT013,2338.9140625
NCW29,OUT010,156.9140625
NCN17,OUT045,1638.9140625
NCU05,OUT017,1402.9140625
NCU41,OUT017,3142.9140625
NCJ05,OUT045,2444.9140625
NCA41,OUT013,3080.9140625
NCZ53,OUT045,3000.9140625
NCM05,OUT018,3930.9140625
NCR53,OUT046,3586.9140625
NCN29,OUT013,846.9140625
NCK05,OUT049,1072.9140625
NCY41,OUT013,636.9140625
NCV53,OUT045,3839.9140625
NCT53,OUT045,2600.9140625
NCR29,OUT013,942.9140625
NCS41,OUT045,2945.9140625
NCC42,OUT010,308.9140625
NCO17,OUT013,1920.9140625
NCY41,OUT019,-1317.0859375
NCY17,OUT019,-1183.0859375
NCV05,OUT018,2180.9140625
NCK29,OUT045,1986.9140625
NCR53,OUT045,3538.9140625
NCM41,OUT017,1598.9140625
NCR53,OUT017,3688.9140625
NCX53,OUT017,2386.9140625
NCZ05,OUT045,1699.9140625
NCT53,OUT035,2690.9140625
NCZ29,OUT035,2070.9140625
NCU53,OUT018,2351.9140625
NCA17,OUT049,2433.9140625
NCB54,OUT035,2062.9140625
NCP17,OUT013,1056.9140625
NCT17,OUT049,3036.9140625
NCM41,OUT046,1532.9140625
NCX53,OUT046,2311.9140625
NCO41,OUT018,1302.9140625
NCX17,OUT027,5110.9140625
NCZ17,OUT049,714.9140625
NCS17,OUT045,1536.9140625
NCD42,OUT019,-1232.0859375
NCV29,OUT027,4298.9140625
NCL05,OUT045,753.9140625
NCZ05,OUT027,3120.9140625
NCV17,OUT027,3528.9140625
NCB42,OUT046,1926.9140625
NCP41,OUT035,1774.9140625
NCY17,OUT027,2182.9140625
NCH29,OUT027,2997.9140625
NCW05,OUT046,1747.9140625
NCI17,OUT019,-380.0859375
NCZ17,OUT013,670.9140625
NCX53,OUT035,2298.9140625
NCW05,OUT018,1430.9140625
NCS41,OUT017,3048.9140625
NCZ41,OUT027,3456.9140625
NCT53,OUT013,2634.9140625
NCD42,OUT046,696.9140625
NCT05,OUT049,4099.9140625
NCY53,OUT049,1850.9140625
NCS41,OUT013,2916.9140625
