Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM08,OUT027,5329.314724444443
FDI45,OUT027,4117.3177126315795
FDU43,OUT019,584.7577647727273
FDB56,OUT017,3323.1396415841596
FDD20,OUT013,2065.183112280702
FDD32,OUT027,2517.882088484848
FDM20,OUT035,4161.868242857142
FDP20,OUT035,1864.5118683333321
FDV19,OUT027,4117.3177126315795
FDD45,OUT019,219.21852093023253
FDE09,OUT013,1661.693196078431
FDY43,OUT045,2894.2207107142867
FDZ31,OUT017,3323.1396415841596
FDK08,OUT017,1559.342975268818
FDD33,OUT035,3731.42033502538
FDM56,OUT049,1548.6861522123897
FDE57,OUT035,2227.6349584158415
FDM32,OUT045,1441.411082758621
FDU43,OUT049,4161.868242857142
FDR07,OUT046,1559.342975268818
FDT31,OUT027,5329.314724444443
FDP08,OUT010,482.6995426229509
FDV55,OUT013,2660.950403030303
FDW20,OUT049,2282.978881481481
FDF45,OUT035,933.6314425287359
FDS19,OUT027,2517.882088484848
FDM32,OUT049,1213.5094930693065
FDZ55,OUT049,2222.6712822580653
FDA19,OUT018,1752.2524399999995
FDT43,OUT027,1378.263185276074
FDD20,OUT045,2282.978881481481
FDZ07,OUT046,933.6314425287359
FDF08,OUT027,2517.882088484848
FDN31,OUT017,3323.1396415841596
FDD56,OUT027,4117.3177126315795
FDB32,OUT045,1559.342975268818
FDY08,OUT013,2227.6349584158415
FDC32,OUT049,1335.1786749999997
FDF09,OUT017,583.8145788617882
FDY08,OUT046,2140.5192583333323
FDK32,OUT035,2660.950403030303
FDA56,OUT010,281.4820818181818
FDP56,OUT046,796.6660672268905
FDH44,OUT018,2232.8470218487396
FDS56,OUT018,3327.952582926828
FDC32,OUT046,1441.411082758621
FDC57,OUT027,5329.314724444443
FDS55,OUT046,2490.526886705202
FDY20,OUT027,2517.882088484848
FDW55,OUT045,4161.868242857142
FDX44,OUT045,1213.5094930693065
FDT20,OUT018,507.04640366972467
FDO44,OUT017,1548.6861522123897
FDZ19,OUT013,2888.4910101123596
FDC20,OUT010,165.9185816513762
FDB32,OUT046,1441.411082758621
FDD08,OUT019,92.67548155339804
FDG57,OUT027,1378.263185276074
FDR07,OUT013,1559.342975268818
FDQ08,OUT013,795.2466764227643
FDU56,OUT045,3387.2047231707297
FDT19,OUT017,3104.1898299065424
FDU32,OUT018,1752.2524399999995
FDD56,OUT049,2551.843596747969
FDU31,OUT010,584.7577647727273
FDN32,OUT019,482.6995426229509
FDJ08,OUT035,3323.1396415841596
FDO31,OUT049,1213.5094930693065
FDB08,OUT019,346.89728372093043
FDB08,OUT013,2222.6712822580653
FDR56,OUT010,482.6995426229509
FDZ20,OUT018,3327.952582926828
FDA20,OUT045,2793.8219167785237
FDV31,OUT035,2888.4910101123596
FDE57,OUT046,2227.6349584158415
FDE09,OUT018,1372.688490740741
FDT19,OUT010,425.93559145299173
FDH56,OUT027,3242.062071532848
FDR20,OUT013,711.0628208695654
FDU56,OUT035,3387.2047231707297
FDS32,OUT019,281.4820818181818
FDY56,OUT035,3717.6324421768704
FDH08,OUT017,4161.868242857142
FDB45,OUT017,1661.693196078431
FDN08,OUT049,1800.1922229508198
FDK56,OUT017,3323.1396415841596
FDQ19,OUT046,4161.868242857142
FDD33,OUT010,584.7577647727273
FDJ56,OUT035,1548.6861522123897
FDJ20,OUT046,2140.5192583333323
FDB09,OUT045,1864.5118683333321
FDH08,OUT010,584.7577647727273
FDD20,OUT019,281.4820818181818
FDU31,OUT019,584.7577647727273
FDI08,OUT013,4425.298447058823
FDC21,OUT049,1784.4287381818185
FDS08,OUT010,425.93559145299173
FDA43,OUT035,3187.061782524271
FDR56,OUT045,3105.0415249999996
FDW08,OUT046,1548.6861522123897
FDY32,OUT017,2611.459542342342
FDS44,OUT035,3731.42033502538
FDY32,OUT018,2232.8470218487396
FDY44,OUT013,2793.8219167785237
FDV31,OUT017,2888.4910101123596
FDF09,OUT046,583.8145788617882
FDT44,OUT046,1800.1922229508198
FDP56,OUT035,796.6660672268905
FDW44,OUT035,3104.1898299065424
FDU43,OUT018,3327.952582926828
FDN56,OUT010,346.89728372093043
FDP19,OUT017,2065.183112280702
FDG44,OUT017,795.2466764227643
FDM56,OUT045,1548.6861522123897
FDB33,OUT046,2894.2207107142867
FDF20,OUT018,2793.8219167785237
FDA19,OUT017,1864.5118683333321
FDC56,OUT013,2065.183112280702
FDA31,OUT010,425.93559145299173
FDE57,OUT045,1864.5118683333321
FDR19,OUT035,2660.950403030303
FDZ08,OUT046,1226.1860613861381
FDI45,OUT019,425.93559145299173
FDM20,OUT010,584.7577647727273
FDX08,OUT035,2888.4910101123596
FDK32,OUT018,2232.8470218487396
FDX56,OUT035,3731.42033502538
FDT32,OUT045,3187.061782524271
FDR31,OUT035,2490.526886705202
FDC56,OUT027,3242.062071532848
FDB57,OUT019,584.7577647727273
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2065.183112280702
FDW43,OUT027,6280.890879999997
FDA32,OUT013,3717.6324421768704
FDG56,OUT049,933.6314425287359
FDV55,OUT035,2660.950403030303
FDD45,OUT049,1335.1786749999997
FDT56,OUT046,933.6314425287359
FDC56,OUT010,281.4820818181818
FDJ08,OUT013,3323.1396415841596
FDC20,OUT013,795.2466764227643
FDJ56,OUT046,1548.6861522123897
FDB20,OUT019,165.9185816513762
FDR31,OUT045,2490.526886705202
FDK08,OUT035,1559.342975268818
FDA19,OUT035,1864.5118683333321
FDE08,OUT046,2660.950403030303
FDP56,OUT019,92.67548155339804
FDX44,OUT046,1498.2394086206893
FDS07,OUT045,2017.4411908256889
FDC09,OUT027,2517.882088484848
FDT08,OUT010,346.89728372093043
FDC08,OUT035,3731.42033502538
FDT20,OUT017,583.8145788617882
FDH32,OUT019,219.21852093023253
FDQ31,OUT046,1498.2394086206893
FDQ19,OUT017,4161.868242857142
FDK56,OUT019,482.6995426229509
FDO56,OUT027,3242.062071532848
FDL32,OUT046,2017.4411908256889
FDA07,OUT046,2140.5192583333323
FDA55,OUT035,3717.6324421768704
FDS20,OUT027,5329.314724444443
FDC33,OUT010,584.7577647727273
FDQ55,OUT013,1800.1922229508198
FDR08,OUT013,2017.4411908256889
FDR44,OUT013,2140.5192583333323
FDI56,OUT019,219.21852093023253
FDG20,OUT027,4117.3177126315795
FDI32,OUT017,2017.4411908256889
FDJ32,OUT049,933.6314425287359
FDA55,OUT017,3717.6324421768704
FDC45,OUT013,3104.1898299065424
FDE21,OUT010,281.4820818181818
FDJ20,OUT035,2140.5192583333323
FDV43,OUT035,677.1027476190477
FDZ32,OUT027,2517.882088484848
FDU31,OUT013,3717.6324421768704
FDE20,OUT027,4117.3177126315795
FDO56,OUT046,1800.1922229508198
FDA19,OUT027,3242.062071532848
FDW07,OUT018,1335.1786749999997
FDG56,OUT046,933.6314425287359
FDW43,OUT018,3327.952582926828
FDE56,OUT018,795.2466764227643
FDW08,OUT017,1548.6861522123897
FDU43,OUT035,4161.868242857142
FDV44,OUT018,2793.8219167785237
FDW32,OUT049,1335.1786749999997
FDW19,OUT013,1784.4287381818185
FDN31,OUT035,3323.1396415841596
FDN32,OUT046,2778.9892779999996
FDE20,OUT045,2611.459542342342
FDP56,OUT013,711.0628208695654
FDZ43,OUT045,4161.868242857142
FDN32,OUT013,2778.9892779999996
FDV07,OUT013,1661.693196078431
FDP07,OUT049,3105.0415249999996
FDY19,OUT027,3242.062071532848
FDO08,OUT027,4117.3177126315795
FDX43,OUT019,425.93559145299173
FDV07,OUT035,1661.693196078431
FDB57,OUT018,3327.952582926828
FDW55,OUT017,4161.868242857142
FDB20,OUT018,1213.5094930693065
FDP19,OUT027,3242.062071532848
FDP32,OUT013,2065.183112280702
FDQ20,OUT010,92.67548155339804
FDR31,OUT018,2232.8470218487396
FDK32,OUT019,346.89728372093043
FDU31,OUT018,3327.952582926828
FDZ19,OUT049,2551.843596747969
FDE32,OUT045,583.8145788617882
FDU08,OUT049,1559.342975268818
FDE08,OUT035,2660.950403030303
FDB45,OUT027,2517.882088484848
FDU55,OUT013,4425.298447058823
FDZ07,OUT013,795.2466764227643
FDR32,OUT018,3327.952582926828
FDH44,OUT027,4117.3177126315795
FDU32,OUT017,2282.978881481481
FDT19,OUT019,425.93559145299173
FDA43,OUT046,3187.061782524271
FDG44,OUT013,795.2466764227643
FDH32,OUT010,219.21852093023253
FDQ20,OUT018,507.04640366972467
FDO08,OUT045,2611.459542342342
FDV43,OUT013,507.04640366972467
FDZ19,OUT010,425.93559145299173
FDV20,OUT045,2140.5192583333323
FDT08,OUT018,2232.8470218487396
FDM08,OUT018,3327.952582926828
FDZ07,OUT035,933.6314425287359
FDQ20,OUT046,677.1027476190477
FDR31,OUT017,2490.526886705202
FDQ08,OUT018,795.2466764227643
FDJ56,OUT013,1548.6861522123897
FDO56,OUT017,1800.1922229508198
FDC56,OUT017,2065.183112280702
FDV20,OUT046,2140.5192583333323
FDC21,OUT045,1784.4287381818185
FDQ56,OUT017,1335.1786749999997
FDI56,OUT035,1498.2394086206893
FDU08,OUT017,1559.342975268818
FDA43,OUT045,2793.8219167785237
FDF21,OUT018,2793.8219167785237
FDC08,OUT018,3327.952582926828
FDT55,OUT018,2232.8470218487396
FDA31,OUT049,3104.1898299065424
FDK56,OUT049,3323.1396415841596
FDO44,OUT018,1372.688490740741
FDA20,OUT046,3187.061782524271
FDU20,OUT018,1752.2524399999995
FDO56,OUT013,1800.1922229508198
FDW31,OUT049,2793.8219167785237
FDW43,OUT045,4161.868242857142
FDC45,OUT046,2894.2207107142867
FDG08,OUT027,4117.3177126315795
FDB20,OUT027,2517.882088484848
FDW20,OUT045,2282.978881481481
FDV56,OUT017,1784.4287381818185
FDA07,OUT017,2140.5192583333323
FDS07,OUT035,2017.4411908256889
FDS08,OUT045,2551.843596747969
FDF21,OUT046,3187.061782524271
FDJ56,OUT018,1372.688490740741
FDC32,OUT017,1335.1786749999997
FDN32,OUT010,482.6995426229509
FDC57,OUT049,2793.8219167785237
FDV07,OUT046,1548.6861522123897
FDW32,OUT017,1335.1786749999997
FDV55,OUT018,2232.8470218487396
FDC57,OUT046,3187.061782524271
FDG44,OUT045,933.6314425287359
FDG20,OUT013,2888.4910101123596
FDW44,OUT018,3104.1898299065424
FDE45,OUT017,2888.4910101123596
FDY43,OUT035,2894.2207107142867
FDN08,OUT046,1800.1922229508198
FDY19,OUT035,1800.1922229508198
FDB33,OUT018,2232.8470218487396
FDE45,OUT049,2551.843596747969
FDX44,OUT019,219.21852093023253
FDX55,OUT049,3717.6324421768704
FDK44,OUT018,3104.1898299065424
FDZ07,OUT017,795.2466764227643
FDH57,OUT013,1864.5118683333321
FDN44,OUT013,2894.2207107142867
FDA43,OUT049,2793.8219167785237
FDZ56,OUT010,425.93559145299173
FDI44,OUT018,1335.1786749999997
FDY43,OUT013,2894.2207107142867
FDF56,OUT018,2888.4910101123596
FDC20,OUT027,1378.263185276074
FDQ08,OUT049,933.6314425287359
FDV32,OUT013,795.2466764227643
FDF44,OUT010,281.4820818181818
FDJ32,OUT017,1103.1862133333336
FDG45,OUT046,3358.0237087378637
FDR56,OUT013,3105.0415249999996
FDA08,OUT018,2232.8470218487396
FDH45,OUT017,677.1027476190477
FDR56,OUT035,3105.0415249999996
FDZ43,OUT049,4161.868242857142
FDJ32,OUT010,165.9185816513762
FDS08,OUT019,425.93559145299173
FDT31,OUT010,482.6995426229509
FDY55,OUT017,4425.298447058823
FDP20,OUT049,1864.5118683333321
FDF44,OUT013,2140.5192583333323
FDD32,OUT045,1226.1860613861381
FDB32,OUT049,1213.5094930693065
FDP07,OUT017,3105.0415249999996
FDZ32,OUT017,1879.0540499999997
FDU56,OUT017,3387.2047231707297
FDV56,OUT018,1372.688490740741
FDB20,OUT010,165.9185816513762
FDT43,OUT013,711.0628208695654
FDU20,OUT046,2282.978881481481
FDD33,OUT017,3731.42033502538
FDU31,OUT017,3717.6324421768704
FDK56,OUT027,5329.314724444443
FDV19,OUT010,346.89728372093043
FDZ32,OUT035,1879.0540499999997
FDB44,OUT018,3327.952582926828
FDU43,OUT017,4161.868242857142
FDD57,OUT045,1559.342975268818
FDW19,OUT035,1784.4287381818185
FDR20,OUT046,677.1027476190477
FDE09,OUT017,1661.693196078431
FDQ44,OUT045,1864.5118683333321
FDU56,OUT018,3387.2047231707297
FDQ32,OUT017,2140.5192583333323
FDQ31,OUT019,219.21852093023253
FDW32,OUT027,2517.882088484848
FDB57,OUT045,3717.6324421768704
FDJ08,OUT046,3323.1396415841596
FDG45,OUT027,5329.314724444443
FDC33,OUT049,2793.8219167785237
FDL56,OUT017,1226.1860613861381
FDS43,OUT018,3323.1396415841596
FDP32,OUT010,281.4820818181818
FDI44,OUT045,1335.1786749999997
FDO44,OUT046,1548.6861522123897
FDM32,OUT027,2517.882088484848
FDW43,OUT035,3717.6324421768704
FDV43,OUT045,796.6660672268905
FDZ19,OUT018,2888.4910101123596
FDP31,OUT049,1103.1862133333336
FDH45,OUT013,507.04640366972467
FDW31,OUT035,3187.061782524271
FDF08,OUT019,219.21852093023253
FDB44,OUT049,3717.6324421768704
FDO08,OUT046,2611.459542342342
FDD08,OUT045,583.8145788617882
FDE44,OUT027,1378.263185276074
FDU43,OUT046,4161.868242857142
FDU55,OUT035,4425.298447058823
FDQ32,OUT045,2140.5192583333323
FDE32,OUT049,583.8145788617882
FDN44,OUT045,2894.2207107142867
FDD44,OUT045,4027.3409750000005
FDP07,OUT027,5329.314724444443
FDF20,OUT035,3187.061782524271
FDL44,OUT049,2453.7477006993
FDC57,OUT045,3187.061782524271
FDV08,OUT019,92.67548155339804
FDR20,OUT027,1378.263185276074
FDW19,OUT019,281.4820818181818
FDT31,OUT019,482.6995426229509
FDY32,OUT027,4117.3177126315795
FDR19,OUT010,346.89728372093043
FDX43,OUT027,4117.3177126315795
FDZ56,OUT018,2232.8470218487396
FDW56,OUT013,3323.1396415841596
FDL32,OUT018,1752.2524399999995
FDP32,OUT018,1752.2524399999995
FDX07,OUT046,3387.2047231707297
FDY32,OUT013,2611.459542342342
FDL32,OUT035,1784.4287381818185
FDZ20,OUT019,584.7577647727273
FDD45,OUT010,219.21852093023253
FDR19,OUT018,2232.8470218487396
FDO20,OUT045,4027.3409750000005
FDP44,OUT018,1372.688490740741
FDC20,OUT049,933.6314425287359
FDC08,OUT045,3731.42033502538
FDP44,OUT017,1784.4287381818185
FDB09,OUT010,281.4820818181818
FDW56,OUT035,3105.0415249999996
FDE56,OUT046,1103.1862133333336
FDZ19,OUT035,2888.4910101123596
FDY44,OUT035,3187.061782524271
FDB21,OUT013,3358.0237087378637
FDS20,OUT035,3387.2047231707297
FDX55,OUT027,5329.314724444443
FDL08,OUT049,3731.42033502538
FDN20,OUT045,2453.7477006993
FDY19,OUT046,1800.1922229508198
FDQ44,OUT049,1864.5118683333321
FDW44,OUT027,4117.3177126315795
FDD56,OUT019,425.93559145299173
FDS44,OUT013,3358.0237087378637
FDF32,OUT049,2793.8219167785237
FDB20,OUT046,1103.1862133333336
FDR55,OUT049,3323.1396415841596
FDY08,OUT049,2227.6349584158415
FDE45,OUT027,5329.314724444443
FDP32,OUT027,3242.062071532848
FDC33,OUT017,2793.8219167785237
FDX08,OUT010,425.93559145299173
FDQ20,OUT049,677.1027476190477
FDI32,OUT046,2017.4411908256889
FDN20,OUT010,425.93559145299173
FDU08,OUT045,1559.342975268818
FDY32,OUT049,2222.6712822580653
FDS31,OUT035,3387.2047231707297
FDW43,OUT019,584.7577647727273
FDF08,OUT017,1335.1786749999997
FDS56,OUT027,6280.890879999997
FDQ07,OUT013,3358.0237087378637
FDC32,OUT010,219.21852093023253
FDE45,OUT045,2551.843596747969
FDT08,OUT046,2660.950403030303
FDG20,OUT035,2888.4910101123596
FDC21,OUT046,1784.4287381818185
FDV31,OUT018,2888.4910101123596
FDS08,OUT013,2888.4910101123596
FDE33,OUT018,1213.5094930693065
FDL44,OUT017,2453.7477006993
FDB21,OUT046,3358.0237087378637
FDH20,OUT046,1559.342975268818
FDX56,OUT017,3731.42033502538
FDZ07,OUT045,1103.1862133333336
FDV43,OUT046,677.1027476190477
FDT32,OUT013,2793.8219167785237
FDC45,OUT017,2894.2207107142867
FDX07,OUT013,3387.2047231707297
FDA32,OUT027,5329.314724444443
FDT56,OUT019,165.9185816513762
FDK44,OUT019,425.93559145299173
FDI20,OUT017,3717.6324421768704
FDX55,OUT013,3717.6324421768704
FDV55,OUT045,2660.950403030303
FDQ19,OUT018,3327.952582926828
FDN32,OUT017,2778.9892779999996
FDH32,OUT049,1559.342975268818
FDG56,OUT010,165.9185816513762
FDY20,OUT045,1441.411082758621
FDT56,OUT013,795.2466764227643
FDU44,OUT045,2894.2207107142867
FDG08,OUT046,3104.1898299065424
FDI08,OUT027,6280.890879999997
FDR19,OUT019,346.89728372093043
FDY31,OUT019,346.89728372093043
FDE21,OUT018,1752.2524399999995
FDD44,OUT027,6280.890879999997
FDA44,OUT046,933.6314425287359
FDW08,OUT035,1548.6861522123897
FDQ07,OUT035,3731.42033502538
FDU32,OUT045,2282.978881481481
FDH08,OUT045,4161.868242857142
FDD20,OUT035,2282.978881481481
FDO44,OUT049,2017.4411908256889
FDL44,OUT046,2453.7477006993
FDA31,OUT027,4117.3177126315795
FDU20,OUT010,281.4820818181818
FDE21,OUT019,281.4820818181818
FDN44,OUT035,2894.2207107142867
FDE57,OUT018,1752.2524399999995
FDN44,OUT018,2232.8470218487396
FDC57,OUT010,482.6995426229509
FDY08,OUT018,1752.2524399999995
FDC32,OUT018,1372.688490740741
FDT19,OUT035,2888.4910101123596
FDE56,OUT045,933.6314425287359
FDF09,OUT010,92.67548155339804
FDA55,OUT046,3717.6324421768704
FDJ20,OUT019,281.4820818181818
FDJ32,OUT035,933.6314425287359
FDB21,OUT019,584.7577647727273
FDZ32,OUT046,1879.0540499999997
FDE44,OUT018,711.0628208695654
FDS44,OUT045,3731.42033502538
FDQ31,OUT045,1335.1786749999997
FDQ19,OUT049,4161.868242857142
FDK20,OUT035,2140.5192583333323
FDH56,OUT017,1800.1922229508198
FDD57,OUT018,1372.688490740741
FDZ55,OUT013,2611.459542342342
FDM56,OUT035,1548.6861522123897
FDI56,OUT045,1498.2394086206893
FDZ44,OUT045,1800.1922229508198
FDE44,OUT019,92.67548155339804
FDV31,OUT013,2888.4910101123596
FDC21,OUT035,1784.4287381818185
FDY07,OUT035,677.1027476190477
FDH20,OUT010,219.21852093023253
FDY31,OUT046,2490.526886705202
FDD20,OUT017,2282.978881481481
FDF45,OUT046,933.6314425287359
FDW20,OUT017,2282.978881481481
FDU56,OUT049,3387.2047231707297
FDS43,OUT013,2793.8219167785237
FDL56,OUT046,1441.411082758621
FDG09,OUT019,482.6995426229509
FDA55,OUT045,3717.6324421768704
FDX31,OUT049,4161.868242857142
FDH08,OUT049,4161.868242857142
FDG32,OUT049,3731.42033502538
FDI20,OUT035,3717.6324421768704
FDR32,OUT035,3731.42033502538
FDD45,OUT046,1498.2394086206893
FDD08,OUT046,677.1027476190477
FDA43,OUT019,482.6995426229509
FDD32,OUT019,165.9185816513762
FDM56,OUT010,281.4820818181818
FDC21,OUT027,2517.882088484848
FDO31,OUT045,1498.2394086206893
FDE56,OUT013,795.2466764227643
FDI20,OUT049,3717.6324421768704
FDP08,OUT027,5329.314724444443
FDF44,OUT017,2140.5192583333323
FDS55,OUT010,346.89728372093043
FDX43,OUT049,2611.459542342342
FDZ44,OUT018,1752.2524399999995
FDA55,OUT049,3717.6324421768704
FDV08,OUT017,677.1027476190477
FDE33,OUT046,1226.1860613861381
FDB32,OUT013,1559.342975268818
FDV43,OUT018,711.0628208695654
FDE44,OUT049,796.6660672268905
FDW55,OUT049,4027.3409750000005
FDS08,OUT018,2888.4910101123596
FDR43,OUT017,583.8145788617882
FDT19,OUT046,2551.843596747969
FDV08,OUT046,677.1027476190477
FDO32,OUT010,92.67548155339804
FDY43,OUT046,2894.2207107142867
FDE33,OUT035,1226.1860613861381
FDY07,OUT046,796.6660672268905
FDF57,OUT018,3104.1898299065424
FDY32,OUT046,2611.459542342342
FDS56,OUT045,4027.3409750000005
FDN20,OUT013,2453.7477006993
FDM20,OUT019,584.7577647727273
FDE08,OUT045,2660.950403030303
FDO31,OUT010,165.9185816513762
FDZ56,OUT017,2894.2207107142867
FDO08,OUT049,2611.459542342342
FDE21,OUT046,2017.4411908256889
FDZ31,OUT013,3323.1396415841596
FDV55,OUT017,2660.950403030303
FDD32,OUT046,1226.1860613861381
FDY08,OUT019,281.4820818181818
FDY32,OUT035,2611.459542342342
FDL56,OUT049,1335.1786749999997
FDW07,OUT035,1441.411082758621
FDV31,OUT046,2551.843596747969
FDW31,OUT046,3187.061782524271
FDY20,OUT035,1441.411082758621
FDA08,OUT035,2611.459542342342
FDN08,OUT013,1800.1922229508198
FDD20,OUT049,2065.183112280702
FDE08,OUT013,2660.950403030303
FDV19,OUT045,2894.2207107142867
FDR07,OUT049,1559.342975268818
FDD21,OUT045,1800.1922229508198
FDD45,OUT027,2517.882088484848
FDH44,OUT013,2453.7477006993
FDQ55,OUT049,1800.1922229508198
FDV32,OUT027,1378.263185276074
FDZ32,OUT049,1879.0540499999997
FDR07,OUT045,1559.342975268818
FDH57,OUT045,1864.5118683333321
FDU55,OUT017,4425.298447058823
FDB08,OUT045,2222.6712822580653
FDM44,OUT035,1661.693196078431
FDV56,OUT010,281.4820818181818
FDR32,OUT017,3731.42033502538
FDA32,OUT035,3717.6324421768704
FDZ31,OUT045,3105.0415249999996
FDL32,OUT027,3242.062071532848
FDA56,OUT035,2282.978881481481
FDV08,OUT049,677.1027476190477
FDS43,OUT046,3187.061782524271
FDX19,OUT027,6280.890879999997
FDN20,OUT018,2232.8470218487396
FDB44,OUT035,3717.6324421768704
FDO31,OUT019,165.9185816513762
FDA31,OUT046,2551.843596747969
FDW56,OUT045,3323.1396415841596
FDF20,OUT019,482.6995426229509
FDU07,OUT017,2490.526886705202
FDR08,OUT027,2517.882088484848
FDX56,OUT045,3731.42033502538
FDD56,OUT013,2888.4910101123596
FDH57,OUT019,281.4820818181818
FDS19,OUT018,1335.1786749999997
FDJ44,OUT018,3104.1898299065424
FDL20,OUT013,1548.6861522123897
FDJ32,OUT018,795.2466764227643
FDE56,OUT049,933.6314425287359
FDF57,OUT013,2894.2207107142867
FDC56,OUT045,1800.1922229508198
FDW56,OUT019,482.6995426229509
FDD33,OUT049,3731.42033502538
FDF21,OUT019,482.6995426229509
FDO20,OUT010,584.7577647727273
FDT43,OUT019,165.9185816513762
FDQ55,OUT046,1800.1922229508198
FDD45,OUT017,1335.1786749999997
FDX19,OUT010,584.7577647727273
FDB44,OUT010,584.7577647727273
FDE09,OUT035,1661.693196078431
FDV56,OUT046,1784.4287381818185
FDY43,OUT017,2894.2207107142867
FDE21,OUT017,1800.1922229508198
FDX55,OUT018,3327.952582926828
FDI44,OUT046,1103.1862133333336
FDN08,OUT035,1800.1922229508198
FDO20,OUT027,6280.890879999997
FDH20,OUT027,2517.882088484848
FDD21,OUT027,3242.062071532848
FDF32,OUT027,5329.314724444443
FDH32,OUT017,1559.342975268818
FDZ08,OUT018,1335.1786749999997
FDT44,OUT027,3242.062071532848
FDC44,OUT035,2017.4411908256889
FDE20,OUT018,2232.8470218487396
FDC56,OUT049,2065.183112280702
FDY20,OUT019,219.21852093023253
FDJ20,OUT027,3242.062071532848
FDD09,OUT049,2551.843596747969
FDN31,OUT010,482.6995426229509
FDM56,OUT046,1548.6861522123897
FDS32,OUT018,1752.2524399999995
FDW55,OUT018,3327.952582926828
FDY44,OUT017,2793.8219167785237
FDQ31,OUT017,1335.1786749999997
FDY43,OUT027,4117.3177126315795
FDP44,OUT027,2517.882088484848
FDK08,OUT045,1559.342975268818
FDT44,OUT013,1800.1922229508198
FDT56,OUT017,795.2466764227643
FDK56,OUT018,3323.1396415841596
FDF44,OUT046,2140.5192583333323
FDI32,OUT018,1752.2524399999995
FDA07,OUT019,281.4820818181818
FDN20,OUT035,2453.7477006993
FDQ44,OUT027,3242.062071532848
FDN56,OUT018,1752.2524399999995
FDQ19,OUT019,584.7577647727273
FDY43,OUT049,2894.2207107142867
FDP32,OUT045,2065.183112280702
FDO31,OUT035,1498.2394086206893
FDX32,OUT027,4117.3177126315795
FDU55,OUT046,4027.3409750000005
FDC44,OUT010,281.4820818181818
FDN31,OUT027,5329.314724444443
DRL59,OUT013,711.0628208695654
DRH11,OUT046,933.6314425287359
DRP47,OUT019,584.7577647727273
DRL23,OUT027,2517.882088484848
DRM11,OUT035,4425.298447058823
DRI59,OUT049,3717.6324421768704
DRI47,OUT019,346.89728372093043
DRN59,OUT035,796.6660672268905
DRH23,OUT027,1378.263185276074
DRN11,OUT013,2227.6349584158415
DRH23,OUT018,795.2466764227643
DRN59,OUT013,711.0628208695654
DRH59,OUT045,1103.1862133333336
DRK47,OUT017,3731.42033502538
DRI59,OUT018,3327.952582926828
DRO59,OUT035,1103.1862133333336
DRH11,OUT010,165.9185816513762
DRL59,OUT046,933.6314425287359
DRK47,OUT010,584.7577647727273
DRL23,OUT018,1372.688490740741
DRI59,OUT045,3717.6324421768704
DRJ47,OUT017,3104.1898299065424
DRJ59,OUT018,507.04640366972467
DRJ23,OUT018,2793.8219167785237
DRO47,OUT013,1548.6861522123897
DRK35,OUT018,507.04640366972467
DRN35,OUT027,1378.263185276074
DRJ35,OUT035,933.6314425287359
DRH59,OUT027,1378.263185276074
DRL23,OUT046,1661.693196078431
DRL59,OUT017,711.0628208695654
DRJ47,OUT045,2551.843596747969
DRF23,OUT013,2888.4910101123596
DRJ35,OUT049,933.6314425287359
DRH59,OUT018,1103.1862133333336
DRI11,OUT046,2017.4411908256889
DRN11,OUT035,2490.526886705202
DRH23,OUT010,165.9185816513762
DRL59,OUT018,711.0628208695654
DRM23,OUT046,3104.1898299065424
DRJ59,OUT035,677.1027476190477
DRH59,OUT035,1103.1862133333336
DRQ35,OUT046,1864.5118683333321
DRJ47,OUT019,425.93559145299173
DRG11,OUT017,1879.0540499999997
DRK11,OUT027,4117.3177126315795
DRJ23,OUT046,3187.061782524271
DRG23,OUT017,2490.526886705202
DRI11,OUT013,1800.1922229508198
DRM11,OUT045,4027.3409750000005
DRO35,OUT018,1752.2524399999995
DRK59,OUT013,3358.0237087378637
DRM47,OUT013,2793.8219167785237
DRJ23,OUT035,3187.061782524271
DRJ11,OUT046,3323.1396415841596
DRL47,OUT017,1864.5118683333321
DRI47,OUT017,2660.950403030303
DRN35,OUT017,583.8145788617882
DRI47,OUT027,4117.3177126315795
DRK23,OUT045,4027.3409750000005
DRO59,OUT027,2517.882088484848
DRL47,OUT018,1752.2524399999995
DRK59,OUT049,3731.42033502538
DRJ47,OUT035,2888.4910101123596
DRH59,OUT013,1103.1862133333336
DRO35,OUT035,1800.1922229508198
DRG11,OUT035,1879.0540499999997
DRL23,OUT017,1661.693196078431
DRL59,OUT049,933.6314425287359
DRM11,OUT027,6280.890879999997
DRK47,OUT027,6280.890879999997
DRM59,OUT035,2222.6712822580653
DRM47,OUT049,2793.8219167785237
DRL11,OUT013,2222.6712822580653
DRO35,OUT013,1800.1922229508198
DRL47,OUT013,1864.5118683333321
DRK11,OUT017,2490.526886705202
DRK23,OUT019,584.7577647727273
DRK35,OUT013,507.04640366972467
DRI59,OUT035,3731.42033502538
DRH23,OUT046,933.6314425287359
DRG11,OUT027,2517.882088484848
DRM23,OUT045,2894.2207107142867
DRK23,OUT035,4425.298447058823
DRP35,OUT017,2065.183112280702
DRL11,OUT010,346.89728372093043
DRM35,OUT046,2551.843596747969
DRO35,OUT010,281.4820818181818
DRN59,OUT046,796.6660672268905
DRI11,OUT017,1800.1922229508198
DRG23,OUT010,346.89728372093043
DRN59,OUT018,711.0628208695654
